,date,country,confirmed,deaths,recovered
1480,03-01-2020,Hong Kong,96,2,36
1481,03-01-2020,Spain,84,0,2
1482,03-01-2020,Bahrain,47,0,0
1483,03-01-2020,Kuwait,45,0,0
1484,03-01-2020,US,76,1,7
1485,03-01-2020,Thailand,42,1,28
1486,03-01-2020,Taiwan,40,1,9
1487,03-01-2020,UK,36,0,8
1488,03-01-2020,Malaysia,29,0,18
1489,03-01-2020,Switzerland,27,0,0
1490,03-01-2020,United Arab Emirates,21,0,5
1491,03-01-2020,Iraq,19,0,0
1492,03-01-2020,Norway,19,0,0
1493,03-01-2020,Vietnam,16,0,16
1494,03-01-2020,Austria,14,0,0
1495,03-01-2020,Canada,24,0,6
1496,03-01-2020,Sweden,14,0,0
1497,03-01-2020,Israel,10,0,1
1498,03-01-2020,Lebanon,10,0,0
1499,03-01-2020,Macau,10,0,8
1500,03-01-2020,Netherlands,10,0,0
1501,03-01-2020,Australia,27,1,11
1502,03-01-2020,Croatia,7,0,0
1503,03-01-2020,Greece,7,0,0
1504,03-01-2020,Ecuador,6,0,0
1505,03-01-2020,Finland,6,0,1
1506,03-01-2020,Oman,6,0,1
1507,03-01-2020,Mexico,5,0,0
1508,03-01-2020,Denmark,4,0,0
1509,03-01-2020,Pakistan,4,0,0
1510,03-01-2020,Azerbaijan,3,0,0
1511,03-01-2020,Czech Republic,3,0,0
1512,03-01-2020,Georgia,3,0,0
1513,03-01-2020,Iceland,3,0,0
1514,03-01-2020,India,3,0,3
1515,03-01-2020,Philippines,3,1,1
1516,03-01-2020,Qatar,3,0,0
1517,03-01-2020,Romania,3,0,0
1518,03-01-2020,Belgium,2,0,1
1519,03-01-2020,Brazil,2,0,0
1520,03-01-2020,Egypt,2,0,1
1521,03-01-2020,Russia,2,0,2
1522,03-01-2020,Afghanistan,1,0,0
1523,03-01-2020,Algeria,1,0,0
1524,03-01-2020,Armenia,1,0,0
1525,03-01-2020,Belarus,1,0,0
1526,03-01-2020,Cambodia,1,0,1
1527,03-01-2020,Dominican Republic,1,0,0
1528,03-01-2020,Estonia,1,0,0
1529,03-01-2020,Ireland,1,0,0
1530,03-01-2020,Lithuania,1,0,0
1531,03-01-2020,Luxembourg,1,0,0
1532,03-01-2020,Monaco,1,0,0
1533,03-01-2020,Nepal,1,0,1
1534,03-01-2020,New Zealand,1,0,0
1535,03-01-2020,Nigeria,1,0,0
1536,03-01-2020,North Macedonia,1,0,0
1537,03-01-2020,San Marino,1,0,0
1538,03-01-2020,Sri Lanka,1,0,1
1539,02-02-2020,Mainland China,16607,361,463
1540,02-02-2020,Japan,20,0,1
1541,02-02-2020,Thailand,19,0,5
1542,02-02-2020,Singapore,18,0,0
1543,02-02-2020,Hong Kong,15,0,0
1544,02-02-2020,South Korea,15,0,0
1545,02-02-2020,Germany,10,0,0
1546,02-02-2020,Taiwan,10,0,0
1547,02-02-2020,Macau,8,0,0
1548,02-02-2020,Malaysia,8,0,0
1549,02-02-2020,France,6,0,0
1550,02-02-2020,Vietnam,6,0,1
1551,02-02-2020,United Arab Emirates,5,0,0
1552,02-02-2020,Australia,12,0,2
1553,02-02-2020,Canada,4,0,0
1554,02-02-2020,India,2,0,0
1555,02-02-2020,Italy,2,0,0
1556,02-02-2020,Philippines,2,1,0
1557,02-02-2020,Russia,2,0,0
1558,02-02-2020,UK,2,0,0
1559,02-02-2020,US,8,0,0
1560,02-02-2020,Cambodia,1,0,0
1561,02-02-2020,Finland,1,0,0
1562,02-02-2020,Nepal,1,0,0
1563,02-02-2020,Spain,1,0,0
1564,02-02-2020,Sri Lanka,1,0,0
1565,02-02-2020,Sweden,1,0,0
1566,02-03-2020,Mainland China,19693,425,614
1567,02-03-2020,Japan,20,0,1
1568,02-03-2020,Thailand,19,0,5
1569,02-03-2020,Singapore,18,0,0
1570,02-03-2020,Hong Kong,15,0,0
1571,02-03-2020,South Korea,15,0,0
1572,02-03-2020,Germany,12,0,0
1573,02-03-2020,Taiwan,10,0,0
1574,02-03-2020,Macau,8,0,0
1575,02-03-2020,Malaysia,8,0,0
1576,02-03-2020,Vietnam,8,0,1
1577,02-03-2020,France,6,0,0
1578,02-03-2020,United Arab Emirates,5,0,0
1579,02-03-2020,Australia,12,0,2
1580,02-03-2020,Canada,4,0,0
1581,02-03-2020,India,3,0,0
1582,02-03-2020,Italy,2,0,0
1583,02-03-2020,Philippines,2,1,0
1584,02-03-2020,Russia,2,0,0
1585,02-03-2020,UK,2,0,0
1586,02-03-2020,US,11,0,0
1587,02-03-2020,Cambodia,1,0,0
1588,02-03-2020,Finland,1,0,0
1589,02-03-2020,Nepal,1,0,0
1590,02-03-2020,Spain,1,0,0
1591,02-03-2020,Sri Lanka,1,0,0
1592,02-03-2020,Sweden,1,0,0
1593,01-31-2020,Mainland China,9783,,
1594,01-31-2020,Hong Kong,12,,
1595,01-31-2020,Taiwan,10,,
1596,01-31-2020,Macau,7,,
1597,01-31-2020,Thailand,19,,5.0
1598,01-31-2020,Japan,15,,1.0
1599,01-31-2020,Singapore,13,,
1600,01-31-2020,South Korea,11,,
1601,01-31-2020,Malaysia,8,,
1602,01-31-2020,France,5,,
1603,01-31-2020,Germany,5,,
1604,01-31-2020,Australia,9,,
1605,01-31-2020,United Arab Emirates,4,,
1606,01-31-2020,US,6,,
1607,01-31-2020,Vietnam,2,,
1608,01-31-2020,Canada,3,,
1609,01-31-2020,Italy,2,,
1610,01-31-2020,UK,2,,
1611,01-31-2020,Russia,2,,
1612,01-31-2020,Nepal,1,,
1613,01-31-2020,Cambodia,1,,
1614,01-31-2020,Sri Lanka,1,,
1615,01-31-2020,Finland,1,,
1616,01-31-2020,Philippines,1,,
1617,01-31-2020,India,1,,
1618,01-31-2020,Sweden,1,,
1619,01-30-2020,Mainland China,8124,,
1620,01-30-2020,Hong Kong,10,,
1621,01-30-2020,Taiwan,9,,
1622,01-30-2020,Macau,7,,
1623,01-30-2020,US,5,,
1624,01-30-2020,Japan,11,,1.0
1625,01-30-2020,Thailand,14,,5.0
1626,01-30-2020,South Korea,4,,
1627,01-30-2020,Singapore,10,,
1628,01-30-2020,Vietnam,2,,
1629,01-30-2020,France,5,,
1630,01-30-2020,Nepal,1,,
1631,01-30-2020,Malaysia,8,,
1632,01-30-2020,Canada,3,,
1633,01-30-2020,Cambodia,1,,
1634,01-30-2020,Sri Lanka,1,,
1635,01-30-2020,Australia,9,,
1636,01-30-2020,Germany,4,,
1637,01-30-2020,Finland,1,,
1638,01-30-2020,United Arab Emirates,4,,
1639,01-30-2020,Philippines,1,,
1640,01-30-2020,India,1,,
1641,02-21-2020,Mainland China,75472,2236,18693
1642,02-21-2020,Others,634,2,1
1643,02-21-2020,South Korea,204,2,16
1644,02-21-2020,Japan,105,1,22
1645,02-21-2020,Singapore,85,0,37
1646,02-21-2020,Hong Kong,68,2,5
1647,02-21-2020,Thailand,35,0,17
1648,02-21-2020,Taiwan,26,1,2
1649,02-21-2020,Malaysia,22,0,15
1650,02-21-2020,Italy,20,1,0
1651,02-21-2020,Iran,18,4,0
1652,02-21-2020,Germany,16,0,14
1653,02-21-2020,Vietnam,16,0,14
1654,02-21-2020,France,12,1,4
1655,02-21-2020,US,35,0,5
1656,02-21-2020,Macau,10,0,6
1657,02-21-2020,UK,9,0,8
1658,02-21-2020,United Arab Emirates,9,0,4
1659,02-21-2020,Canada,9,0,3
1660,02-21-2020,Australia,19,0,11
1661,02-21-2020,India,3,0,3
1662,02-21-2020,Philippines,3,1,1
1663,02-21-2020,Russia,2,0,2
1664,02-21-2020,Spain,2,0,2
1665,02-21-2020,Belgium,1,0,1
1666,02-21-2020,Cambodia,1,0,1
1667,02-21-2020,Egypt,1,0,0
1668,02-21-2020,Finland,1,0,1
1669,02-21-2020,Israel,1,0,0
1670,02-21-2020,Lebanon,1,0,0
1671,02-21-2020,Nepal,1,0,1
1672,02-21-2020,Sri Lanka,1,0,1
1673,02-21-2020,Sweden,1,0,0
1674,02-20-2020,Mainland China,74999,2236,18002
1675,02-20-2020,Others,634,2,1
1676,02-20-2020,South Korea,104,1,16
1677,02-20-2020,Japan,94,1,18
1678,02-20-2020,Singapore,84,0,34
1679,02-20-2020,Hong Kong,68,2,6
1680,02-20-2020,Thailand,35,0,15
1681,02-20-2020,Taiwan,24,1,2
1682,02-20-2020,Malaysia,22,0,15
1683,02-20-2020,Germany,16,0,12
1684,02-20-2020,Vietnam,16,0,7
1685,02-20-2020,France,12,1,4
1686,02-20-2020,Macau,10,0,6
1687,02-20-2020,UK,9,0,8
1688,02-20-2020,United Arab Emirates,9,0,4
1689,02-20-2020,Australia,15,0,10
1690,02-20-2020,Canada,8,0,1
1691,02-20-2020,Iran,5,2,0
1692,02-20-2020,India,3,0,3
1693,02-20-2020,Italy,3,0,0
1694,02-20-2020,Philippines,3,1,1
1695,02-20-2020,Russia,2,0,2
1696,02-20-2020,Spain,2,0,2
1697,02-20-2020,US,15,0,3
1698,02-20-2020,Belgium,1,0,1
1699,02-20-2020,Cambodia,1,0,1
1700,02-20-2020,Egypt,1,0,0
1701,02-20-2020,Finland,1,0,1
1702,02-20-2020,Nepal,1,0,1
1703,02-20-2020,Sri Lanka,1,0,1
1704,02-20-2020,Sweden,1,0,0
1705,03-23-2020,US,43667,552,0
1706,03-23-2020,Canada,2088,25,0
1707,03-23-2020,China,81496,3274,72819
1708,03-23-2020,Netherlands,4764,214,3
1709,03-23-2020,Australia,1682,7,119
1710,03-23-2020,United Kingdom,6726,336,140
1711,03-23-2020,Cruise Ship,712,8,567
1712,03-23-2020,Denmark,1572,24,24
1713,03-23-2020,France,20123,862,2207
1714,03-23-2020,Afghanistan,40,1,1
1715,03-23-2020,Albania,104,4,2
1716,03-23-2020,Algeria,230,17,65
1717,03-23-2020,Andorra,133,1,1
1718,03-23-2020,Angola,3,0,0
1719,03-23-2020,Antigua and Barbuda,3,0,0
1720,03-23-2020,Argentina,266,4,27
1721,03-23-2020,Armenia,235,0,2
1722,03-23-2020,Austria,4474,21,9
1723,03-23-2020,Azerbaijan,72,1,10
1724,03-23-2020,Bahamas,4,0,0
1725,03-23-2020,Bahrain,377,2,164
1726,03-23-2020,Bangladesh,33,3,5
1727,03-23-2020,Barbados,17,0,0
1728,03-23-2020,Belarus,81,0,22
1729,03-23-2020,Belgium,3743,88,401
1730,03-23-2020,Belize,1,0,0
1731,03-23-2020,Benin,5,0,0
1732,03-23-2020,Bhutan,2,0,0
1733,03-23-2020,Bolivia,27,0,0
1734,03-23-2020,Bosnia and Herzegovina,132,1,2
1735,03-23-2020,Brazil,1924,34,2
1736,03-23-2020,Brunei,91,0,2
1737,03-23-2020,Bulgaria,201,3,3
1738,03-23-2020,Burkina Faso,99,4,5
1739,03-23-2020,Cabo Verde,3,0,0
1740,03-23-2020,Cambodia,87,0,2
1741,03-23-2020,Cameroon,56,0,2
1742,03-23-2020,Central African Republic,3,0,0
1743,03-23-2020,Chad,1,0,0
1744,03-23-2020,Chile,746,2,11
1745,03-23-2020,Colombia,277,3,3
1746,03-23-2020,Congo (Brazzaville),4,0,0
1747,03-23-2020,Congo (Kinshasa),36,1,0
1748,03-23-2020,Costa Rica,158,2,2
1749,03-23-2020,Cote d'Ivoire,25,0,2
1750,03-23-2020,Croatia,315,1,5
1751,03-23-2020,Cuba,40,1,0
1752,03-23-2020,Cyprus,116,1,3
1753,03-23-2020,Czechia,1236,1,7
1754,03-23-2020,Djibouti,3,0,0
1755,03-23-2020,Dominica,2,0,0
1756,03-23-2020,Dominican Republic,245,3,3
1757,03-23-2020,Ecuador,981,18,3
1758,03-23-2020,Egypt,366,19,68
1759,03-23-2020,El Salvador,3,0,0
1760,03-23-2020,Equatorial Guinea,9,0,0
1761,03-23-2020,Eritrea,1,0,0
1762,03-23-2020,Estonia,352,0,4
1763,03-23-2020,Eswatini,4,0,0
1764,03-23-2020,Ethiopia,11,0,0
1765,03-23-2020,Fiji,3,0,0
1766,03-23-2020,Finland,700,1,10
1767,03-23-2020,Gabon,5,1,0
1768,03-23-2020,Gambia,2,1,0
1769,03-23-2020,Georgia,61,0,8
1770,03-23-2020,Germany,29056,123,453
1771,03-23-2020,Ghana,27,2,0
1772,03-23-2020,Greece,695,17,29
1773,03-23-2020,Grenada,1,0,0
1774,03-23-2020,Guatemala,20,1,0
1775,03-23-2020,Guinea,4,0,0
1776,03-23-2020,Guyana,20,1,0
1777,03-23-2020,Haiti,6,0,0
1778,03-23-2020,Holy See,1,0,0
1779,03-23-2020,Honduras,27,0,0
1780,03-23-2020,Hungary,167,7,16
1781,03-23-2020,Iceland,588,1,51
1782,03-23-2020,India,499,10,34
1783,03-23-2020,Indonesia,579,49,30
1784,03-23-2020,Iran,23049,1812,8376
1785,03-23-2020,Iraq,266,23,62
1786,03-23-2020,Ireland,1125,6,5
1787,03-23-2020,Israel,1442,1,41
1788,03-23-2020,Italy,63927,6077,7432
1789,03-23-2020,Jamaica,19,1,2
1790,03-23-2020,Japan,1128,42,235
1791,03-23-2020,Jordan,127,0,1
1792,03-23-2020,Kazakhstan,62,0,0
1793,03-23-2020,Kenya,16,0,0
1794,03-23-2020,"Korea, South",8961,111,3166
1795,03-23-2020,Kuwait,189,0,30
1796,03-23-2020,Kyrgyzstan,16,0,0
1797,03-23-2020,Latvia,180,0,1
1798,03-23-2020,Lebanon,267,4,8
1799,03-23-2020,Liberia,3,0,0
1800,03-23-2020,Liechtenstein,51,0,0
1801,03-23-2020,Lithuania,179,1,1
1802,03-23-2020,Luxembourg,875,8,6
1803,03-23-2020,Madagascar,12,0,0
1804,03-23-2020,Malaysia,1518,14,159
1805,03-23-2020,Maldives,13,0,5
1806,03-23-2020,Malta,107,0,2
1807,03-23-2020,Mauritania,2,0,0
1808,03-23-2020,Mauritius,36,2,0
1809,03-23-2020,Mexico,316,3,4
1810,03-23-2020,Moldova,109,1,2
1811,03-23-2020,Monaco,23,0,1
1812,03-23-2020,Mongolia,10,0,0
1813,03-23-2020,Montenegro,27,1,0
1814,03-23-2020,Morocco,143,4,5
1815,03-23-2020,Mozambique,1,0,0
1816,03-23-2020,Namibia,4,0,0
1817,03-23-2020,Nepal,2,0,1
1818,03-23-2020,New Zealand,102,0,0
1819,03-23-2020,Nicaragua,2,0,0
1820,03-23-2020,Niger,3,0,0
1821,03-23-2020,Nigeria,40,1,2
1822,03-23-2020,North Macedonia,136,2,1
1823,03-23-2020,Norway,2621,10,6
1824,03-23-2020,Oman,66,0,17
1825,03-23-2020,Pakistan,875,6,13
1826,03-23-2020,Panama,313,3,1
1827,03-23-2020,Papua New Guinea,1,0,0
1828,03-23-2020,Paraguay,22,1,0
1829,03-23-2020,Peru,395,5,1
1830,03-23-2020,Philippines,462,33,18
1831,03-23-2020,Poland,749,8,13
1832,03-23-2020,Portugal,2060,23,14
1833,03-23-2020,Qatar,501,0,33
1834,03-23-2020,Romania,576,7,73
1835,03-23-2020,Russia,438,1,17
1836,03-23-2020,Rwanda,36,0,0
1837,03-23-2020,Saint Lucia,3,0,0
1838,03-23-2020,Saint Vincent and the Grenadines,1,0,0
1839,03-23-2020,San Marino,187,20,4
1840,03-23-2020,Saudi Arabia,562,0,19
1841,03-23-2020,Senegal,79,0,8
1842,03-23-2020,Serbia,249,3,3
1843,03-23-2020,Seychelles,7,0,0
1844,03-23-2020,Singapore,509,2,152
1845,03-23-2020,Slovakia,186,0,7
1846,03-23-2020,Slovenia,442,3,0
1847,03-23-2020,Somalia,1,0,0
1848,03-23-2020,South Africa,402,0,4
1849,03-23-2020,Spain,35136,2311,3355
1850,03-23-2020,Sri Lanka,97,0,2
1851,03-23-2020,Sudan,2,1,0
1852,03-23-2020,Suriname,5,0,0
1853,03-23-2020,Sweden,2046,25,16
1854,03-23-2020,Switzerland,8795,120,131
1855,03-23-2020,Syria,1,0,0
1856,03-23-2020,Taiwan*,195,2,28
1857,03-23-2020,Tanzania,12,0,0
1858,03-23-2020,Thailand,721,1,52
1859,03-23-2020,Timor-Leste,1,0,0
1860,03-23-2020,Togo,18,0,0
1861,03-23-2020,Trinidad and Tobago,51,0,0
1862,03-23-2020,Tunisia,89,3,1
1863,03-23-2020,Turkey,1529,37,0
1864,03-23-2020,Uganda,9,0,0
1865,03-23-2020,Ukraine,73,3,1
1866,03-23-2020,United Arab Emirates,198,2,41
1867,03-23-2020,Uruguay,158,0,0
1868,03-23-2020,Uzbekistan,46,0,0
1869,03-23-2020,Venezuela,77,0,15
1870,03-23-2020,Vietnam,123,0,17
1871,03-23-2020,Zambia,3,0,0
1872,03-23-2020,Zimbabwe,3,1,0
1873,03-22-2020,US,33746,427,0
1874,03-22-2020,Canada,1470,21,0
1875,03-22-2020,Australia,1490,7,92
1876,03-22-2020,China,81397,3265,72362
1877,03-22-2020,Taiwan*,169,2,28
1878,03-22-2020,Italy,59138,5476,7024
1879,03-22-2020,Spain,28603,1756,2125
1880,03-22-2020,Germany,24873,94,266
1881,03-22-2020,Iran,21638,1685,7635
1882,03-22-2020,France,16214,676,2201
1883,03-22-2020,"Korea, South",8897,104,2909
1884,03-22-2020,Switzerland,7474,98,131
1885,03-22-2020,United Kingdom,5741,282,95
1886,03-22-2020,Netherlands,4217,180,3
1887,03-22-2020,Austria,3580,16,9
1888,03-22-2020,Belgium,3401,75,263
1889,03-22-2020,Norway,2263,7,6
1890,03-22-2020,Sweden,1931,21,16
1891,03-22-2020,Portugal,1600,14,5
1892,03-22-2020,Brazil,1546,25,2
1893,03-22-2020,Denmark,1514,13,4
1894,03-22-2020,Malaysia,1306,10,139
1895,03-22-2020,Turkey,1236,30,0
1896,03-22-2020,Czechia,1120,1,6
1897,03-22-2020,Japan,1086,36,235
1898,03-22-2020,Israel,1071,1,37
1899,03-22-2020,Ireland,906,4,5
1900,03-22-2020,Luxembourg,798,8,6
1901,03-22-2020,Ecuador,789,14,3
1902,03-22-2020,Pakistan,776,4,13
1903,03-22-2020,Cruise Ship,712,8,567
1904,03-22-2020,Poland,634,7,13
1905,03-22-2020,Chile,632,1,8
1906,03-22-2020,Finland,626,1,10
1907,03-22-2020,Greece,624,15,19
1908,03-22-2020,Thailand,599,1,44
1909,03-22-2020,Iceland,568,1,5
1910,03-22-2020,Indonesia,514,48,29
1911,03-22-2020,Saudi Arabia,511,0,17
1912,03-22-2020,Qatar,494,0,33
1913,03-22-2020,Singapore,455,2,144
1914,03-22-2020,Romania,433,3,64
1915,03-22-2020,Slovenia,414,2,0
1916,03-22-2020,India,396,7,24
1917,03-22-2020,Philippines,380,25,15
1918,03-22-2020,Russia,367,1,16
1919,03-22-2020,Peru,363,5,1
1920,03-22-2020,Bahrain,334,2,149
1921,03-22-2020,Egypt,327,14,56
1922,03-22-2020,Estonia,326,0,4
1923,03-22-2020,Panama,313,3,1
1924,03-22-2020,South Africa,274,0,2
1925,03-22-2020,Argentina,266,4,27
1926,03-22-2020,Croatia,254,1,5
1927,03-22-2020,Mexico,251,2,4
1928,03-22-2020,Lebanon,248,4,8
1929,03-22-2020,Iraq,233,20,57
1930,03-22-2020,Colombia,231,2,3
1931,03-22-2020,Serbia,222,2,2
1932,03-22-2020,Dominican Republic,202,3,0
1933,03-22-2020,Algeria,201,17,65
1934,03-22-2020,Armenia,194,0,2
1935,03-22-2020,Kuwait,188,0,30
1936,03-22-2020,Bulgaria,187,3,3
1937,03-22-2020,Slovakia,185,0,7
1938,03-22-2020,San Marino,175,20,4
1939,03-22-2020,United Arab Emirates,153,2,38
1940,03-22-2020,Latvia,139,0,1
1941,03-22-2020,Uruguay,135,0,0
1942,03-22-2020,Costa Rica,134,2,2
1943,03-22-2020,Hungary,131,6,16
1944,03-22-2020,Lithuania,129,1,1
1945,03-22-2020,Bosnia and Herzegovina,126,1,2
1946,03-22-2020,Morocco,115,4,3
1947,03-22-2020,North Macedonia,115,1,1
1948,03-22-2020,Andorra,113,1,1
1949,03-22-2020,Vietnam,113,0,17
1950,03-22-2020,Jordan,112,0,1
1951,03-22-2020,New Zealand,102,0,0
1952,03-22-2020,Cyprus,95,1,3
1953,03-22-2020,Moldova,94,1,1
1954,03-22-2020,Malta,90,0,2
1955,03-22-2020,Albania,89,2,2
1956,03-22-2020,Brunei,88,0,2
1957,03-22-2020,Cambodia,84,0,2
1958,03-22-2020,Sri Lanka,82,0,3
1959,03-22-2020,Belarus,76,0,15
1960,03-22-2020,Burkina Faso,75,4,5
1961,03-22-2020,Tunisia,75,3,1
1962,03-22-2020,Ukraine,73,3,1
1963,03-22-2020,Venezuela,70,0,15
1964,03-22-2020,Senegal,67,0,5
1965,03-22-2020,Azerbaijan,65,1,11
1966,03-22-2020,Kazakhstan,59,0,0
1967,03-22-2020,Oman,55,0,17
1968,03-22-2020,Georgia,54,0,1
1969,03-22-2020,Trinidad and Tobago,50,0,0
1970,03-22-2020,Uzbekistan,43,0,0
1971,03-22-2020,Afghanistan,40,1,1
1972,03-22-2020,Cameroon,40,0,2
1973,03-22-2020,Liechtenstein,37,0,0
1974,03-22-2020,Cuba,35,1,0
1975,03-22-2020,Congo (Kinshasa),30,1,0
1976,03-22-2020,Nigeria,30,0,2
1977,03-22-2020,Mauritius,28,2,0
1978,03-22-2020,Bangladesh,27,2,3
1979,03-22-2020,Honduras,26,0,0
1980,03-22-2020,Bolivia,24,0,0
1981,03-22-2020,Ghana,23,1,0
1982,03-22-2020,Monaco,23,0,1
1983,03-22-2020,Paraguay,22,1,0
1984,03-22-2020,Montenegro,21,0,0
1985,03-22-2020,Guatemala,19,1,0
1986,03-22-2020,Jamaica,19,1,2
1987,03-22-2020,Rwanda,19,0,0
1988,03-22-2020,Guyana,18,1,0
1989,03-22-2020,Togo,16,0,0
1990,03-22-2020,Kenya,15,0,0
1991,03-22-2020,Barbados,14,0,0
1992,03-22-2020,Cote d'Ivoire,14,0,1
1993,03-22-2020,Kyrgyzstan,14,0,0
1994,03-22-2020,Maldives,13,0,3
1995,03-22-2020,Tanzania,12,0,0
1996,03-22-2020,Ethiopia,11,0,0
1997,03-22-2020,Mongolia,10,0,0
1998,03-22-2020,Seychelles,7,0,0
1999,03-22-2020,Equatorial Guinea,6,0,0
2000,03-22-2020,Gabon,5,1,0
2001,03-22-2020,Suriname,5,0,0
2002,03-22-2020,Bahamas,4,0,0
2003,03-22-2020,Eswatini,4,0,0
2004,03-22-2020,Cabo Verde,3,0,0
2005,03-22-2020,Central African Republic,3,0,0
2006,03-22-2020,Congo (Brazzaville),3,0,0
2007,03-22-2020,El Salvador,3,0,0
2008,03-22-2020,Liberia,3,0,0
2009,03-22-2020,Madagascar,3,0,0
2010,03-22-2020,Namibia,3,0,0
2011,03-22-2020,Zambia,3,0,0
2012,03-22-2020,Zimbabwe,3,0,0
2013,03-22-2020,Sudan,2,1,0
2014,03-22-2020,Angola,2,0,0
2015,03-22-2020,Benin,2,0,0
2016,03-22-2020,Bhutan,2,0,0
2017,03-22-2020,Fiji,2,0,0
2018,03-22-2020,Guinea,2,0,0
2019,03-22-2020,Haiti,2,0,0
2020,03-22-2020,Mauritania,2,0,0
2021,03-22-2020,Nicaragua,2,0,0
2022,03-22-2020,Niger,2,0,0
2023,03-22-2020,Saint Lucia,2,0,0
2024,03-22-2020,Nepal,1,0,1
2025,03-22-2020,Antigua and Barbuda,1,0,0
2026,03-22-2020,Chad,1,0,0
2027,03-22-2020,Djibouti,1,0,0
2028,03-22-2020,Dominica,1,0,0
2029,03-22-2020,Eritrea,1,0,0
2030,03-22-2020,Gambia,1,0,0
2031,03-22-2020,Grenada,1,0,0
2032,03-22-2020,Holy See,1,0,0
2033,03-22-2020,Mozambique,1,0,0
2034,03-22-2020,Papua New Guinea,1,0,0
2035,03-22-2020,Saint Vincent and the Grenadines,1,0,0
2036,03-22-2020,Somalia,1,0,0
2037,03-22-2020,Syria,1,0,0
2038,03-22-2020,Timor-Leste,1,0,0
2039,03-22-2020,Uganda,1,0,0
2040,04-05-2020,US,337072,9619,17448
2041,04-05-2020,Canada,15756,259,3012
2042,04-05-2020,United Kingdom,48436,4943,229
2043,04-05-2020,China,82602,3333,77207
2044,04-05-2020,Netherlands,17953,1771,257
2045,04-05-2020,Australia,5687,35,757
2046,04-05-2020,Denmark,4561,179,1429
2047,04-05-2020,France,93773,8093,16349
2048,04-05-2020,Afghanistan,349,7,15
2049,04-05-2020,Albania,361,20,104
2050,04-05-2020,Algeria,1320,152,90
2051,04-05-2020,Andorra,501,18,26
2052,04-05-2020,Angola,14,2,2
2053,04-05-2020,Antigua and Barbuda,15,0,0
2054,04-05-2020,Argentina,1451,44,280
2055,04-05-2020,Armenia,822,7,57
2056,04-05-2020,Austria,12051,204,2998
2057,04-05-2020,Azerbaijan,584,7,32
2058,04-05-2020,Bahamas,28,4,0
2059,04-05-2020,Bahrain,700,4,431
2060,04-05-2020,Bangladesh,88,9,33
2061,04-05-2020,Barbados,56,1,6
2062,04-05-2020,Belarus,562,8,52
2063,04-05-2020,Belgium,19691,1447,3751
2064,04-05-2020,Belize,5,0,0
2065,04-05-2020,Benin,22,0,5
2066,04-05-2020,Bhutan,5,0,2
2067,04-05-2020,Bolivia,157,10,2
2068,04-05-2020,Bosnia and Herzegovina,654,23,30
2069,04-05-2020,Botswana,6,1,0
2070,04-05-2020,Brazil,11130,486,127
2071,04-05-2020,Brunei,135,1,73
2072,04-05-2020,Bulgaria,531,20,37
2073,04-05-2020,Burkina Faso,345,17,90
2074,04-05-2020,Burma,21,1,0
2075,04-05-2020,Burundi,3,0,0
2076,04-05-2020,Cabo Verde,7,1,0
2077,04-05-2020,Cambodia,114,0,50
2078,04-05-2020,Cameroon,650,9,17
2079,04-05-2020,Central African Republic,8,0,0
2080,04-05-2020,Chad,9,0,0
2081,04-05-2020,Chile,4471,34,618
2082,04-05-2020,Colombia,1485,35,88
2083,04-05-2020,Congo (Brazzaville),45,5,2
2084,04-05-2020,Congo (Kinshasa),154,18,3
2085,04-05-2020,Costa Rica,454,2,16
2086,04-05-2020,Cote d'Ivoire,261,3,37
2087,04-05-2020,Croatia,1182,15,125
2088,04-05-2020,Cuba,320,8,15
2089,04-05-2020,Cyprus,446,9,37
2090,04-05-2020,Czechia,4587,67,96
2091,04-05-2020,Diamond Princess,712,11,619
2092,04-05-2020,Djibouti,59,0,9
2093,04-05-2020,Dominica,14,0,0
2094,04-05-2020,Dominican Republic,1745,82,17
2095,04-05-2020,Ecuador,3646,180,100
2096,04-05-2020,Egypt,1173,78,247
2097,04-05-2020,El Salvador,62,3,2
2098,04-05-2020,Equatorial Guinea,16,0,1
2099,04-05-2020,Eritrea,29,0,0
2100,04-05-2020,Estonia,1097,15,62
2101,04-05-2020,Eswatini,9,0,0
2102,04-05-2020,Ethiopia,43,2,4
2103,04-05-2020,Fiji,12,0,0
2104,04-05-2020,Finland,1927,28,300
2105,04-05-2020,Gabon,21,1,1
2106,04-05-2020,Gambia,4,1,2
2107,04-05-2020,Georgia,174,2,36
2108,04-05-2020,Germany,100123,1584,28700
2109,04-05-2020,Ghana,214,5,31
2110,04-05-2020,Greece,1735,73,78
2111,04-05-2020,Grenada,12,0,0
2112,04-05-2020,Guatemala,61,2,15
2113,04-05-2020,Guinea,121,0,5
2114,04-05-2020,Guinea-Bissau,18,0,0
2115,04-05-2020,Guyana,24,4,0
2116,04-05-2020,Haiti,21,1,1
2117,04-05-2020,Holy See,7,0,0
2118,04-05-2020,Honduras,268,22,6
2119,04-05-2020,Hungary,733,34,66
2120,04-05-2020,Iceland,1486,4,428
2121,04-05-2020,India,3588,99,229
2122,04-05-2020,Indonesia,2273,198,164
2123,04-05-2020,Iran,58226,3603,19736
2124,04-05-2020,Iraq,961,61,279
2125,04-05-2020,Ireland,4994,158,25
2126,04-05-2020,Israel,8430,49,477
2127,04-05-2020,Italy,128948,15887,21815
2128,04-05-2020,Jamaica,58,3,8
