,date,country,confirmed,deaths,recovered
784,04-02-2020,Kuwait,342,0,81
785,04-02-2020,Kyrgyzstan,116,0,5
786,04-02-2020,Laos,10,0,0
787,04-02-2020,Latvia,458,0,31
788,04-02-2020,Lebanon,494,16,46
789,04-02-2020,Liberia,6,0,0
790,04-02-2020,Libya,11,1,0
791,04-02-2020,Liechtenstein,75,0,0
792,04-02-2020,Lithuania,649,9,7
793,04-02-2020,Luxembourg,2487,30,80
794,04-02-2020,MS Zaandam,9,2,0
795,04-02-2020,Madagascar,59,0,0
796,04-02-2020,Malawi,3,0,0
797,04-02-2020,Malaysia,3116,50,767
798,04-02-2020,Maldives,19,0,13
799,04-02-2020,Mali,36,3,0
800,04-02-2020,Malta,196,0,2
801,04-02-2020,Mauritania,6,1,2
802,04-02-2020,Mauritius,169,7,0
803,04-02-2020,Mexico,1378,37,35
804,04-02-2020,Moldova,505,6,23
805,04-02-2020,Monaco,60,1,2
806,04-02-2020,Mongolia,14,0,2
807,04-02-2020,Montenegro,144,2,0
808,04-02-2020,Morocco,708,44,31
809,04-02-2020,Mozambique,10,0,0
810,04-02-2020,Namibia,14,0,3
811,04-02-2020,Nepal,6,0,1
812,04-02-2020,New Zealand,797,1,92
813,04-02-2020,Nicaragua,5,1,0
814,04-02-2020,Niger,98,5,0
815,04-02-2020,Nigeria,184,2,20
816,04-02-2020,North Macedonia,384,11,17
817,04-02-2020,Norway,5147,50,32
818,04-02-2020,Oman,231,1,57
819,04-02-2020,Pakistan,2421,34,125
820,04-02-2020,Panama,1317,32,9
821,04-02-2020,Papua New Guinea,1,0,0
822,04-02-2020,Paraguay,77,3,2
823,04-02-2020,Peru,1414,55,537
824,04-02-2020,Philippines,2633,107,51
825,04-02-2020,Poland,2946,57,56
826,04-02-2020,Portugal,9034,209,68
827,04-02-2020,Qatar,949,3,72
828,04-02-2020,Romania,2738,115,267
829,04-02-2020,Russia,3548,30,235
830,04-02-2020,Rwanda,84,0,0
831,04-02-2020,Saint Kitts and Nevis,9,0,0
832,04-02-2020,Saint Lucia,13,0,1
833,04-02-2020,Saint Vincent and the Grenadines,2,0,1
834,04-02-2020,San Marino,245,30,21
835,04-02-2020,Saudi Arabia,1885,21,328
836,04-02-2020,Senegal,195,1,55
837,04-02-2020,Serbia,1171,31,0
838,04-02-2020,Seychelles,10,0,0
839,04-02-2020,Sierra Leone,2,0,0
840,04-02-2020,Singapore,1049,4,266
841,04-02-2020,Slovakia,426,1,5
842,04-02-2020,Slovenia,897,17,70
843,04-02-2020,Somalia,5,0,1
844,04-02-2020,South Africa,1462,5,50
845,04-02-2020,Spain,112065,10348,26743
846,04-02-2020,Sri Lanka,151,4,21
847,04-02-2020,Sudan,8,2,2
848,04-02-2020,Suriname,10,0,0
849,04-02-2020,Sweden,5568,308,103
850,04-02-2020,Switzerland,18827,536,4013
851,04-02-2020,Syria,16,2,0
852,04-02-2020,Taiwan*,339,5,45
853,04-02-2020,Tanzania,20,1,2
854,04-02-2020,Thailand,1875,15,505
855,04-02-2020,Timor-Leste,1,0,0
856,04-02-2020,Togo,39,2,17
857,04-02-2020,Trinidad and Tobago,94,5,1
858,04-02-2020,Tunisia,455,14,5
859,04-02-2020,Turkey,18135,356,415
860,04-02-2020,Uganda,45,0,0
861,04-02-2020,Ukraine,897,22,19
862,04-02-2020,United Arab Emirates,1024,8,96
863,04-02-2020,Uruguay,350,4,62
864,04-02-2020,Uzbekistan,205,2,25
865,04-02-2020,Venezuela,146,5,43
866,04-02-2020,Vietnam,233,0,75
867,04-02-2020,West Bank and Gaza,161,1,18
868,04-02-2020,Zambia,39,1,0
869,04-02-2020,Zimbabwe,9,1,0
870,04-03-2020,US,275586,7087,9707
871,04-03-2020,Canada,12437,179,2175
872,04-03-2020,United Kingdom,38689,3611,208
873,04-03-2020,China,82511,3326,76760
874,04-03-2020,Netherlands,15821,1490,260
875,04-03-2020,Australia,5330,28,649
876,04-03-2020,Denmark,3946,139,1287
877,04-03-2020,France,65202,6520,14135
878,04-03-2020,Afghanistan,281,6,10
879,04-03-2020,Albania,304,17,89
880,04-03-2020,Algeria,1171,105,62
881,04-03-2020,Andorra,439,16,16
882,04-03-2020,Angola,8,2,1
883,04-03-2020,Antigua and Barbuda,15,0,0
884,04-03-2020,Argentina,1265,39,266
885,04-03-2020,Armenia,736,7,43
886,04-03-2020,Austria,11524,168,2022
887,04-03-2020,Azerbaijan,443,5,32
888,04-03-2020,Bahamas,24,1,1
889,04-03-2020,Bahrain,672,4,382
890,04-03-2020,Bangladesh,61,6,26
891,04-03-2020,Barbados,51,0,0
892,04-03-2020,Belarus,351,4,53
893,04-03-2020,Belgium,16770,1143,2872
894,04-03-2020,Belize,4,0,0
895,04-03-2020,Benin,16,0,2
896,04-03-2020,Bhutan,5,0,2
897,04-03-2020,Bolivia,132,9,1
898,04-03-2020,Bosnia and Herzegovina,579,17,27
899,04-03-2020,Botswana,4,1,0
900,04-03-2020,Brazil,9056,359,127
901,04-03-2020,Brunei,134,1,65
902,04-03-2020,Bulgaria,485,14,30
903,04-03-2020,Burkina Faso,302,16,50
904,04-03-2020,Burma,20,1,0
905,04-03-2020,Burundi,3,0,0
906,04-03-2020,Cabo Verde,6,1,0
907,04-03-2020,Cambodia,114,0,35
908,04-03-2020,Cameroon,509,8,17
909,04-03-2020,Central African Republic,8,0,0
910,04-03-2020,Chad,8,0,0
911,04-03-2020,Chile,3737,22,427
912,04-03-2020,Colombia,1267,25,55
913,04-03-2020,Congo (Brazzaville),22,2,2
914,04-03-2020,Congo (Kinshasa),134,13,3
915,04-03-2020,Costa Rica,416,2,11
916,04-03-2020,Cote d'Ivoire,218,1,19
917,04-03-2020,Croatia,1079,8,92
918,04-03-2020,Cuba,269,6,15
919,04-03-2020,Cyprus,396,11,28
920,04-03-2020,Czechia,4091,53,72
921,04-03-2020,Diamond Princess,712,11,619
922,04-03-2020,Djibouti,49,0,8
923,04-03-2020,Dominica,12,0,0
924,04-03-2020,Dominican Republic,1488,68,16
925,04-03-2020,Ecuador,3368,145,65
926,04-03-2020,Egypt,985,66,216
927,04-03-2020,El Salvador,46,2,0
928,04-03-2020,Equatorial Guinea,16,0,1
929,04-03-2020,Eritrea,22,0,0
930,04-03-2020,Estonia,961,12,48
931,04-03-2020,Eswatini,9,0,0
932,04-03-2020,Ethiopia,35,0,3
933,04-03-2020,Fiji,7,0,0
934,04-03-2020,Finland,1615,20,300
935,04-03-2020,Gabon,21,1,1
936,04-03-2020,Gambia,4,1,2
937,04-03-2020,Georgia,155,0,28
938,04-03-2020,Germany,91159,1275,24575
939,04-03-2020,Ghana,205,5,31
940,04-03-2020,Greece,1613,63,78
941,04-03-2020,Grenada,12,0,0
942,04-03-2020,Guatemala,50,1,12
943,04-03-2020,Guinea,73,0,2
944,04-03-2020,Guinea-Bissau,15,0,0
945,04-03-2020,Guyana,23,4,0
946,04-03-2020,Haiti,18,0,1
947,04-03-2020,Holy See,7,0,0
948,04-03-2020,Honduras,222,15,3
949,04-03-2020,Hungary,623,26,43
950,04-03-2020,Iceland,1364,4,309
951,04-03-2020,India,2567,72,192
952,04-03-2020,Indonesia,1986,181,134
953,04-03-2020,Iran,53183,3294,17935
954,04-03-2020,Iraq,820,54,226
955,04-03-2020,Ireland,4273,120,5
956,04-03-2020,Israel,7428,40,403
