,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-03-04,1.8154476391689066e-08,3.122569939370517e-08,2.1785371670026877e-09,,0.999999948441287,-0.0888888934718835,2.1785371670026877e-09
1,2020-03-05,1.960683450302419e-08,2.6142446004032274e-08,4.195701210523695e-09,,0.9999999500550183,0.8518518943975778,2.1785371670026877e-09
2,2020-03-06,2.0333013558691753e-08,3.9939848061715936e-08,6.3742383775263825e-09,,0.9999999333529,0.9682540327852923,2.1785371670026877e-09
3,2020-03-07,2.251155072569444e-08,5.5189608230734767e-08,8.63346210626991e-09,,0.999999913665379,0.1433691880049649,2.1785371670026877e-09
4,2020-03-08,2.6142446004032254e-08,5.228489200806452e-08,1.113474552023596e-08,,0.9999999104379165,2.333333542311546,2.1785371670026877e-09
5,2020-03-09,2.9047162226702506e-08,1.0747450023879925e-07,1.403946174290621e-08,,0.9999998494388758,-0.8638890189569894,2.1785371670026877e-09
6,2020-03-10,3.7761310894713255e-08,7.04393683997536e-08,1.726692421253982e-08,,0.9999998745323965,1.3418805102428721,2.9047162226702503e-09
7,2020-03-11,4.139220617305107e-08,1.1328393268413973e-07,2.1462625423063514e-08,,0.9999998238612358,0.023391816985704156,2.9047162226702503e-09
8,2020-03-12,4.9380175785394256e-08,1.0166506779345878e-07,2.606175944229141e-08,,0.9999998228929969,1.9346408655142617,2.9047162226702503e-09
9,2020-03-13,5.518960823073476e-08,1.85901838250896e-07,3.154844564066855e-08,,0.9999997273601079,-1.4941524541491906,2.9047162226702503e-09
10,2020-03-14,6.9713189344086e-08,8.278441234610205e-08,3.768062433297241e-08,,0.9999998098217739,0.527777878149641,2.9047162226702503e-09
11,2020-03-15,7.116554745542112e-08,1.1037921646146963e-07,4.542653426009308e-08,,0.9999997730287018,1.6111114767871733,9.440327723678314e-09
12,2020-03-16,7.552262178942651e-08,2.1277046331059584e-07,5.333381731069542e-08,,0.9999996583730976,-0.09081199683578638,9.440327723678314e-09
