,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-02-22,9.755162452637652e-07,1.5297417459627724e-05,4.9602520945615185e-08,,0.9999836774637741,1.467820568723897,1.6534173648538396e-08
1,2020-02-23,2.480126047280759e-06,1.5029563846521402e-05,2.447057699983682e-07,,0.9999822456043362,2.6653806555560844,3.306834729707679e-08
2,2020-02-24,3.654052376326985e-06,1.9969974932704667e-05,7.407309794545201e-07,,0.9999756352417115,2.8471281931196577,1.6534173648538396e-08
3,2020-02-25,5.14212800469544e-06,2.815439088873119e-05,1.471541454719917e-06,,0.9999652319396518,2.1537726316929744,1.6534173648538396e-08
4,2020-02-26,7.241968058059817e-06,3.610071474421873e-05,2.4999670556590054e-06,,0.999954157350142,2.6909909420642064,4.9602520945615185e-08
5,2020-02-27,9.804764973583267e-06,5.157670127925068e-05,3.948360667270969e-06,,0.9999346701730799,1.3373554973650623,7.440378141842278e-07
6,2020-02-28,1.3574556565450022e-05,5.895755639595822e-05,5.9093136619876224e-06,,0.9999215585733766,4.192533496810482,7.605719878327662e-07
7,2020-02-29,1.741048485191093e-05,0.00010931403565994673,8.624224975077627e-06,,0.9998646512545131,-0.6802440169929378,7.605719878327662e-07
8,2020-03-01,2.6074391843745048e-05,8.532625653064725e-05,1.2106321945459813e-05,,0.9998764930296802,1.628482676203154,1.3723364128286868e-06
9,2020-03-02,3.0340208645067953e-05,0.00011830201245529222,1.7321200314208823e-05,,0.9998340365785854,0.9268023166458439,2.463591873632221e-06
10,2020-03-03,3.7416834966642385e-05,0.0001332720532766789,2.3389242043222415e-05,,0.9998059218697135,1.3330028516414583,2.645467783766143e-06
11,2020-03-04,4.4741473892944896e-05,0.00016833111508103972,3.087260903655089e-05,,0.9997560548019895,0.9104955773949435,4.563431926996597e-06
12,2020-03-05,5.449663634558255e-05,0.0001903546343808929,3.982090381513987e-05,,0.9997153278254584,2.1608699939290053,6.845147890494896e-06
13,2020-03-06,6.474782400767636e-05,0.00028693074266200564,5.072023108425638e-05,,0.999597601202246,1.4352557883088919,8.64737281818558e-06
14,2020-03-07,8.367945283525283e-05,0.0003479418434251122,6.366979588579165e-05,,0.9995047089078538,1.418011160542975,9.738628278989114e-06
15,2020-03-08,0.00010560376709321473,0.00042788126618106587,8.040568645284221e-05,,0.9993861092802728,-0.21137134337456598,1.0284256009390882e-05
16,2020-03-09,0.0001320253765835791,0.0003580309961854505,0.00010152643987148516,,0.9994084171873595,1.5970875772503985,1.1970741721541798e-05
17,2020-03-10,0.00014540152306524666,0.0005289811243724184,0.00012793151518820098,,0.9991976858373741,-1.0670831088270023,1.1970741721541798e-05
18,2020-03-11,0.0001750968989380216,0.00031517441808843886,0.00015701181980125033,,0.9993527168631723,3.9121640058348075,1.7278211462722624e-05
19,2020-03-12,0.0001750968989380216,0.0009647194298712697,0.00019203119958885464,,0.9986681524716019,0.019856474124598792,1.7278211462722624e-05
20,2020-03-13,0.0002472685669138917,0.0008610005585739886,0.00022705057937645896,,0.9986646802951357,0.7592217609827489,2.379267588024675e-05
21,2020-03-14,0.0002934815822615565,0.0009528148248443219,0.0002765042927592373,,0.9984771993001349,0.4565487538887044,3.250618539302648e-05
22,2020-03-15,0.00034065357968083654,0.000980731123632514,0.00033520060921154863,,0.9983434146874751,0.763658892246502,3.860729546933715e-05
23,2020-03-16,0.00038149298859272633,0.0011314731847862397,0.0004033313251477159,,0.9980837025014733,0.43053942640457926,4.545244335983205e-05
24,2020-03-17,0.0004309136336282077,0.0011696869669227405,0.0004796299228662612,,0.9979197694765828,1.119464805021522,4.8627004700351416e-05
25,2020-03-18,0.0004746961254495373,0.0015211109073182355,0.0005658126495919028,,0.9974383803176403,0.9148129256102704,6.655004893536703e-05
26,2020-03-19,0.0005487692233949893,0.0017852443313536362,0.0006607518746818103,,0.9970052345705696,0.32033867029935553,7.341173099951047e-05
27,2020-03-20,0.0006373758599775066,0.0017621493976013583,0.0007705057193608081,,0.9968299690230603,0.4607305500903878,7.341173099951047e-05
28,2020-03-21,0.0007056950654932673,0.00185908264403328,0.0008979808913563094,,0.9965372413991171,0.42373481086598513,0.00010039550239392513
29,2020-03-22,0.0007711207906205338,0.0019505100106402373,0.001039119904454963,,0.9962392492942843,0.3960087808462251,0.00011613603570733368
30,2020-03-23,0.000833619967012009,0.0020380088575883,0.0011933440625790698,,0.9959350271128207,0.3805424917219363,0.00012288197855593735
31,2020-03-24,0.0008933414022305293,0.0021275017258783825,0.0013600680559814715,,0.9956190888159097,0.5500647914748279,0.00013766352979773067
32,2020-03-25,0.000951062202437577,0.0023803555366507492,0.0015387363364275774,,0.9951298459244841,0.4064019727913243,0.00015479293369761646
33,2020-03-26,0.0010253337104668115,0.002500502762885219,0.0017289487769150927,,0.9947452147497329,0.2913962530329371,0.0001713105731725063
34,2020-03-27,0.001098100608694029,0.002519877507566575,0.001934015519008455,,0.994448006364731,0.3782496466412669,0.00018104920145149543
35,2020-03-28,0.0011584668766848427,0.0026529412302552843,0.002153635640747261,,0.9940349562523126,0.07454729688382804,0.00020475920646349948
36,2020-03-29,0.0012215447491540168,0.002444015412032351,0.0023853290160842293,,0.9939491108227294,0.32031120496133736,0.0002154402826404553
37,2020-03-30,0.001248793067326808,0.002561365056085488,0.0026296379659150326,,0.9935602039106727,0.3794587838931365,0.00024172961874163132
38,2020-03-31,0.0012836305712042783,0.0027475828402195156,0.002879396579380394,,0.9930893900091958,0.25435775435771535,0.0002600660173178604
