,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-02-26,3.224786925786975e-07,1.9109848449108006e-06,1.791548292103875e-07,,0.9999975873816332,-2.8571497503548233,1.791548292103875e-07
1,2020-02-27,5.494081429118551e-07,7.1661931684155e-07,2.2522321386448713e-07,,0.9999985087493264,4.64286406653131,1.9109848449108002e-07
2,2020-02-28,5.732954534732401e-07,3.165068649383513e-06,3.037100914233236e-07,,0.9999959579258058,4.351208064096306,1.9109848449108002e-07
3,2020-02-29,9.435487671747076e-07,5.2074337023819305e-06,3.8560944191950075e-07,,0.9999934634080885,-0.5153740740341266,1.9109848449108002e-07
4,2020-03-01,1.552675186490025e-06,3.977237208470603e-06,5.20402122944459e-07,,0.999993949685482,1.0197863898086184,1.9109848449108002e-07
5,2020-03-02,1.8990411896301076e-06,4.9924479073294646e-06,7.422128638716054e-07,,0.9999923662980391,1.885009897240767,1.9109848449108002e-07
6,2020-03-03,2.34095643501573e-06,7.858925174695667e-06,1.013504462390192e-06,,0.9999887866139279,6.316397358814415,1.9109848449108002e-07
7,2020-03-04,3.1292376835414354e-06,2.1522466815807887e-05,1.347926810249582e-06,,0.9999740003686904,0.9673097734706444,1.9109848449108002e-07
8,2020-03-05,5.7568418452937855e-06,2.1474692194685113e-05,1.7949607650412156e-06,,0.9999709735051949,0.06609557590285667,1.9109848449108002e-07
9,2020-03-06,8.002249038063975e-06,1.878736975652931e-05,2.6173667429403277e-06,,0.9999705930144624,1.6981309603667483,2.030421397717725e-07
10,2020-03-07,9.542980569273309e-06,2.969192702780155e-05,3.760545176949467e-06,,0.999957004547226,-0.1737961368455233,2.1498579505246502e-07
11,2020-03-08,1.24214014919202e-05,2.379176131913947e-05,5.123828115417082e-06,,0.9999586630090735,1.3804142050266102,2.1498579505246502e-07
12,2020-03-09,1.4045738610094382e-05,3.753890854721653e-05,6.898314042834253e-06,,0.9999415170387999,1.6327485491945417,2.1498579505246502e-07
13,2020-03-10,1.7401905743968974e-05,5.51080254651152e-05,8.904848129990593e-06,,0.9999185852206609,-0.5881447559178993,2.1498579505246502e-07
14,2020-03-11,2.2788494275561292e-05,3.700144405958537e-05,1.1390834664843303e-05,,0.999928819227,5.556774690953647,2.985913820173125e-07
15,2020-03-12,2.4818915673279017e-05,0.0001583370380561405,1.4646333847066345e-05,,0.9998021977124235,-0.6344579597684681,2.985913820173125e-07
16,2020-03-13,4.389293315654494e-05,0.0001199740172945562,1.8191893228963348e-05,,0.99981794115632,1.209744054127452,5.494081429118551e-07
17,2020-03-14,5.476165946197512e-05,0.00015592441968944058,2.446231225132691e-05,,0.9997648516085973,1.0785524203028825,5.494081429118551e-07
18,2020-03-15,6.921348235161304e-05,0.0001926989342986928,3.22854064601805e-05,,0.9997058021768895,1.2666120034082173,5.494081429118551e-07
19,2020-03-16,8.685426120119586e-05,0.0002528113513264182,4.217304679612522e-05,,0.9996181613406763,1.733865734478108,8.002249038063976e-07
20,2020-03-17,0.00011056241693337048,0.00036723156891545227,5.458079839629606e-05,,0.9994676252157548,0.7483111584232501,8.002249038063976e-07
21,2020-03-18,0.00014722943864509645,0.00039746096043088514,7.037542938677756e-05,,0.9993849341715373,1.5010449255487468,1.2540838044727127e-06
22,2020-03-19,0.00018297679890020912,0.0005615428966770386,9.140820633607705e-05,,0.9991640720980867,-0.2545488531198306,1.3496330467182526e-06
23,2020-03-20,0.00023705767001118476,0.00043478488318304906,0.00011754774903610692,,0.9992106096977696,0.4855923389846304,2.14985795052465e-06
24,2020-03-21,0.0002653044147500225,0.0004876952760765167,0.00015141313046627616,,0.9990955871787072,0.8630812937261769,2.782871680401353e-06
25,2020-03-22,0.00029707453779666455,0.0006467967080706219,0.0001893137611448508,,0.9988668149929879,0.40846695797794175,3.177012304664205e-06
26,2020-03-23,0.0003470348478358013,0.0006756048046076518,0.0002317529808300886,,0.9987456073667265,0.5120636236768294,5.410475842153703e-06
27,2020-03-24,0.0003939734130889228,0.0007565708437554663,0.0002813293876637745,,0.9985681263554919,0.8905094908822728,3.873327407528578e-05
28,2020-03-25,0.0004457730460412862,0.0009988240038137526,0.0003376113038193349,,0.9982177916463256,0.5579661758479795,4.23641452806163e-05
29,2020-03-26,0.0005247803257230671,0.001104417860150355,0.00040129316753951866,,0.9979695086465871,0.4419702271132845,6.775635640736856e-05
30,2020-03-27,0.0006075856877841082,0.0011781102132322279,0.0004762617854999568,,0.9977380423134837,0.07776993865727894,7.952085685885068e-05
31,2020-03-28,0.0006890891914195539,0.0010569537740648827,0.0005630597408976866,,0.9976908972936179,0.3434943137863942,0.0001012941404355531
32,2020-03-29,0.0007416412746546008,0.0011421120362162204,0.0006615010539576229,,0.9974547456351716,0.31292650873566236,0.00011001300879045863
33,2020-03-30,0.0007988513834491179,0.0012104416880770622,0.0007674498074797087,,0.9972232571209941,0.41061914019124146,0.00016123934628934876
34,2020-03-31,0.0008576499983959671,0.0013646342777508024,0.0008815714336867255,,0.9968961442901665,0.3966227391526006,0.00019229285001914927
35,2020-04-01,0.0009300763240180864,0.0015087941969887605,0.0010040928620290064,,0.9965570366169642,0.27150148722275663,0.00022334635374894976
36,2020-04-02,0.0010127503058710398,0.0015448998669022947,0.0011369609083173044,,0.9963053889189094,0.17541787902478037,0.0002680156244987397
37,2020-04-03,0.0010887716717326477,0.0015011980322302406,0.0012816395234417387,,0.9961283907725954,0.1825287082178233,0.0002935153285230182
38,2020-04-04,0.0011476897232323038,0.0014847038442876033,0.0014371783336892597,,0.9959304280987908,0.1706297496006162,0.000315312499410282
