,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-02-27,5.824419174742032e-07,2.6209886286339155e-06,1.9925644545170112e-07,,0.9999965973130085,5.563928706743922,1.6860160768990094e-07
1,2020-02-28,8.736628762113049e-07,5.487215959362231e-06,2.8246243366230156e-07,,0.9999933566587308,0.05513821091347906,1.6860160768990094e-07
2,2020-02-29,1.5327418880900085e-06,4.751499853079025e-06,4.072714159782022e-07,,0.9999933084868429,2.9128766344094683,1.8392902657080102e-07
3,2020-03-01,1.992564454517011e-06,8.537372316661349e-06,6.262345428482034e-07,,0.999988843828686,-1.5033134745193633,1.8392902657080102e-07
4,2020-03-02,2.927537006251916e-06,4.322332124413826e-06,9.108866077792049e-07,,0.9999918392442616,2.7711520088607,1.8392902657080102e-07
5,2020-03-03,3.1267934517036175e-06,1.1817439957173962e-05,1.3291061801009071e-06,,0.999983726660411,1.3144471607531436,1.8392902657080102e-07
6,2020-03-04,4.368314381056524e-06,1.4239172140356183e-05,1.7757909589157096e-06,,0.9999796167225197,5.307877615501165,1.8392902657080102e-07
7,2020-03-05,5.778436918099332e-06,3.5391010195998296e-05,2.399835870495213e-06,,0.9999564307170155,1.978487110700202,1.8392902657080102e-07
8,2020-03-06,1.0008804529227755e-05,4.1767216450452744e-05,3.2253268587951175e-06,,0.9999449986521616,-0.22622114953442174,1.8392902657080102e-07
9,2020-03-07,1.4545720517974181e-05,3.3536392511409394e-05,4.6551560772562255e-06,,0.9999472627308934,-0.17748941449939937,1.8392902657080102e-07
10,2020-03-08,1.7258673659893497e-05,2.6163904029696446e-05,6.7331161512525376e-06,,0.9999498443061592,3.3490641938720582,1.8392902657080102e-07
11,2020-03-09,1.8530849427008204e-05,8.022371042263105e-05,9.198640959808752e-06,,0.9998920467991905,0.6598845416230292,1.8392902657080102e-07
12,2020-03-10,2.7344115283525752e-05,8.099008136667607e-05,1.1845905163667067e-05,,0.9998798198981861,-1.258639412035364,1.8392902657080102e-07
13,2020-03-11,3.50078247239758e-05,3.50078247239758e-05,1.5752207347027888e-05,,0.9999142321432051,4.381849427038057,1.8392902657080102e-07
14,2020-03-12,3.50078247239758e-05,0.0001833925669099695,2.0753325164738715e-05,,0.9997608462832013,-0.39313880419393143,1.8392902657080102e-07
15,2020-03-13,5.620564503626061e-05,0.000143433985887463,2.575444298244954e-05,,0.9997746059260938,-0.9028876771006399,1.8392902657080102e-07
16,2020-03-14,6.866683658643238e-05,7.22074703479203e-05,3.378382084477248e-05,,0.9998253418722208,3.445691103671358,1.8392902657080102e-07
17,2020-03-15,6.917264140950208e-05,0.0002984555004488864,4.359336892854853e-05,,0.999588778489213,-0.622743502826461,1.8392902657080102e-07
18,2020-03-16,0.00010192733555798556,0.00021275990148577408,5.347517484419169e-05,,0.999631837588112,0.8075153419086957,1.8392902657080102e-07
19,2020-03-17,0.00011776055926195535,0.00026464321439762087,6.803622278104677e-05,,0.9995495600035593,0.9233068781515986,1.8392902657080102e-07
20,2020-03-18,0.00013874379570990756,0.000335517199302903,8.485915981846896e-05,,0.9994408798451687,0.4802887398594957,1.8392902657080102e-07
21,2020-03-19,0.00016685428193747833,0.00035418599549983916,0.00010467970206274147,,0.9993742800205,0.41888628861223004,1.8392902657080102e-07
22,2020-03-20,0.00019361595530352987,0.0003734372336142496,0.0001285160280538098,,0.9993044307830284,0.5360419033739285,1.8392902657080102e-07
23,2020-03-21,0.0002193047093479184,0.00042380313205688745,0.00015617545024002835,,0.9992007167083552,1.3903340832151545,1.8392902657080102e-07
24,2020-03-22,0.00024851876973491397,0.0006679229325729831,0.00018750469443258813,,0.9988960536032595,0.016317860736895833,3.373564895686109e-05
25,2020-03-23,0.0003084336501403524,0.0005765561886239374,0.00022300737582329013,,0.9988920027854125,0.5584736939073335,3.382761347014649e-05
26,2020-03-24,0.0003467368699237217,0.0006662522439149651,0.00026706932584334047,,0.998719941560318,0.7081257105139304,5.039655328039948e-05
27,2020-03-25,0.0003923819233510422,0.0008162923473400957,0.0003166031644038721,,0.998474722564905,0.4248332564368633,5.988422556767663e-05
28,2020-03-26,0.0004529405553494784,0.0008661217861219017,0.0003726577248825924,,0.998308279933646,0.6063376356667102,7.594736055485992e-05
29,2020-03-27,0.0005119664454598246,0.0010165604024379368,0.00043736351850394645,,0.9980341096335983,-0.015667160445678726,8.747357955329679e-05
30,2020-03-28,0.0005840512964566978,0.0008633321958855778,0.0005105015821410642,,0.9980421149255166,0.6222015721821628,8.773414567427208e-05
31,2020-03-29,0.0006239485678036806,0.0011026851691297143,0.0005939374816348781,,0.9976794287814317,0.9135976298131796,0.00011075592883338402
32,2020-03-30,0.0006923395108502569,0.0015138738354476206,0.0006830729913211182,,0.997110713662381,0.0582124062320149,0.00012206756396748828
33,2020-03-31,0.0008097015572213088,0.0013377924473438403,0.0007819786357282978,,0.9970705273597066,-0.034235976136668185,0.0001458097358140025
34,2020-04-01,0.000885143112953099,0.001119039525075634,0.0008976502867599134,,0.9970981670752114,0.5949984547594801,0.00016941396089058863
35,2020-04-02,0.0009185568861134612,0.0014843072444263642,0.0010240993028960703,,0.9965730365665642,2.7077774387883866,0.00019232845211753427
36,2020-04-03,0.0009993783658724473,0.003750987258209392,0.0011553217151979932,,0.9940943126607201,-1.518745447710054,0.0002166530658815227
37,2020-04-04,0.001392465350492011,0.0017062942520784407,0.0012980900531797714,,0.9956031503442497,0.3834587043799295,0.0002386785668133761
38,2020-04-05,0.0014372980507186437,0.001994143178661743,0.00149701367467863,,0.995071545095941,0.6983126511892107,0.0002505879712838355
