,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-02-28,6.844787282727468e-07,2.63096511179837e-06,4.2779920517046676e-08,,0.9999966417762394,6.642879451132756,4.2779920517046676e-08
1,2020-02-29,9.625482116335501e-07,6.802007362210422e-06,1.405625959845819e-07,,0.9999920948818302,1.4095349520641682,4.2779920517046676e-08
2,2020-03-01,1.7967566617159604e-06,7.18702664686384e-06,2.7806948336080335e-07,,0.9999907381472081,1.7500162083925064,4.2779920517046676e-08
3,2020-03-02,2.5667952310228003e-06,9.304632712457652e-06,5.347490064630833e-07,,0.99998759382305,1.5928769043698783,4.2779920517046676e-08
4,2020-03-03,3.5293434426563507e-06,1.2063937585807162e-05,9.014340394663404e-07,,0.9999835052849321,-0.014718857501975342,4.2779920517046676e-08
5,2020-03-04,4.748571177392181e-06,1.0288570884349725e-05,1.4056259598458191e-06,,0.9999835572319784,3.75553150680312,4.2779920517046676e-08
6,2020-03-05,5.539999706957544e-06,2.665189048212008e-05,2.083993270901845e-06,,0.9999657241165401,0.12355635855546926,4.2779920517046676e-08
7,2020-03-06,8.555984103409335e-06,2.3528956284375667e-05,2.8754218004672085e-06,,0.9999650396378117,1.9204242815855828,4.2779920517046676e-08
8,2020-03-07,1.0694980129261668e-05,3.659822200233343e-05,4.097705243811399e-06,,0.9999486090926246,4.013063377825485,6.416988077557001e-07
9,2020-03-08,1.4395443253986206e-05,7.428733197785157e-05,5.6255595479916374e-06,,0.9999056916652201,3.640971690682711,6.416988077557001e-07
10,2020-03-09,2.2951427357395543e-05,0.00011608331432300616,7.682051441418239e-06,,0.9998532832068782,1.041425594516991,6.844787282727468e-07
11,2020-03-10,3.625598263819706e-05,0.00012339868073142112,1.096082677818903e-05,,0.9998293845098521,-1.574225603707872,6.844787282727468e-07
12,2020-03-11,4.870493950865764e-05,4.870493950865764e-05,1.614025286936004e-05,,0.9998864498681134,9.2282264848174,3.914362727309771e-06
13,2020-03-12,4.870493950865764e-05,0.000491156267456213,2.3098101370596844e-05,,0.9994370406916645,-2.7844899461521972,3.914362727309771e-06
14,2020-03-13,0.0001119122720725941,0.000285449019649994,3.005594987183365e-05,,0.9995725827584055,0.9180966479951689,4.128262329895004e-06
15,2020-03-14,0.00013670323601222266,0.000347372954598419,4.6043417310775663e-05,,0.9994698803920786,1.3911302051892735,1.1058609453656566e-05
16,2020-03-15,0.000166798910095965,0.00048781943365588335,6.557245102680747e-05,,0.9992798092052213,0.3896111919831326,1.1058609453656566e-05
17,2020-03-16,0.00021265898489023903,0.00048307086247849086,8.940086675480247e-05,,0.9992148692858764,0.7574127845447137,1.133667893701737e-05
18,2020-03-17,0.00025128925311713215,0.0005750049116696245,0.00011978072173912233,,0.9990539251134741,1.6392155903909114,2.198887914576199e-05
19,2020-03-18,0.0002975343471960596,0.0009043889096906251,0.0001556791864701412,,0.9986423975566432,-0.08270445394971769,2.312254703946373e-05
20,2020-03-19,0.0003842278561238547,0.0007506164853921009,0.00019818409321243545,,0.9986669715652716,1.3980191889956972,2.3678686006185335e-05
21,2020-03-20,0.0004365690888764613,0.0011798274279396306,0.00025307378694441467,,0.9981305296962395,0.034298038111019495,3.396725689053506e-05
22,2020-03-21,0.0005427488515997712,0.001026226123323174,0.000315440799641052,,0.998115584225436,1.3113249137348744,4.5453665549362096e-05
23,2020-03-22,0.000611817033274543,0.001590001305857074,0.0003929763498695907,,0.9974052053109987,0.1634890338579783,4.5453665549362096e-05
24,2020-03-23,0.000751557643643476,0.0014626240925175674,0.00048037878319452546,,0.9973054394806444,1.3893432987967094,7.17633166673458e-05
25,2020-03-24,0.0008531385649112033,0.0022950357859382615,0.0005877441608578792,,0.9962640814882927,0.3886868307418495,8.115350922083755e-05
26,2020-03-25,0.001059123882200783,0.0022975384112885093,0.0007096210987023368,,0.9959337166078084,0.43090641213681996,0.00011479991670749475
27,2020-03-26,0.0012360402434990296,0.0024238461266150894,0.0008609245104453058,,0.9954791891194406,0.3685742052889296,0.00015005057121354122
28,2020-03-27,0.0014057267982298953,0.002531095387351324,0.0010375016880880244,,0.9950256761263307,0.30482934307481535,0.00020014585813900288
29,2020-03-28,0.0015664937395329565,0.002595885576974393,0.0012383198021208666,,0.9945993008813718,0.42571889505892213,0.0002627756617759592
30,2020-03-29,0.0017135497163103047,0.002888329113628923,0.0014621046220541461,,0.9939360165480067,0.3514419070295948,0.0003146249254426198
31,2020-03-30,0.0018813753444986787,0.003074272038156267,0.001706897438669904,,0.9933374551786751,0.34445629592102656,0.0003589235331380216
32,2020-03-31,0.002051789157878334,0.003278824228108526,0.001975665345026858,,0.9926937212689863,0.297801328664631,0.000411949244618901
33,2020-04-01,0.002227079882196933,0.003416981981418328,0.0022687780818666198,,0.9920871600545181,0.24277274782300085,0.00048441842997477803
34,2020-04-02,0.002397065896371418,0.003465237731761556,0.002586932350751896,,0.9915507640211151,0.26208400055691894,0.0005720317071936896
35,2020-04-03,0.0025496618728557234,0.0035931283041472683,0.0029293703359478127,,0.9909278394870492,0.17380498131616096,0.0006526718573683226
36,2020-04-04,0.0026987285058973727,0.0035189479219707065,0.0032936077463557732,,0.9904887158257761,0.2067489603202799,0.00073194305008641
37,2020-04-05,0.002815902708193563,0.003568893479174361,0.0036791403900553977,,0.9899360634225767,0.23427185650727653,0.0008145296866445687
38,2020-04-06,0.002923472818333677,0.003712099263105175,0.004081412205511621,,0.9892830157130496,0.27465372118369386,0.0008649458229739082
