,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
36,2020-03-28,0.00036742449987654157,0.0007791432157963237,0.00020525264115396017,,0.9986481796431732,0.5489340732390998,3.24273711659863e-06
37,2020-03-29,0.0004262414592936533,0.0008692562183182201,0.00025774185542203754,,0.9984467604669661,0.7101198491831308,8.061468671394914e-06
38,2020-03-30,0.0004895292820114485,0.0010472891408904329,0.000318633492463988,,0.9981445480846342,0.4198192760852637,1.7072768923584576e-05
39,2020-03-31,0.0005692092618513034,0.0011028089142468243,0.0003885662470370521,,0.9979394155768648,0.5989358046110408,2.124718797293729e-05
40,2020-04-01,0.0006454377836220921,0.0012854820968347673,0.00046988185587295254,,0.9975991982636702,0.48508804982133147,2.563335291609775e-05
41,2020-04-02,0.0007368726855096171,0.0014141842760324555,0.0005620872535332514,,0.9972868557849247,0.44346220566126826,2.7227497002336068e-05
42,2020-04-03,0.0008336314841557369,0.0015380465490859667,0.0006673547800346253,,0.9969609671867237,0.2568437403574504,2.9363105588454196e-05
43,2020-04-04,0.0009342622077171983,0.0015317879454532781,0.0007864449920568735,,0.9967475048547727,0.3579418853511084,4.432144051530142e-05
44,2020-04-05,0.0010196230273937811,0.0016462850001178063,0.0009199110217307589,,0.9964141809507576,0.31879081824610306,5.277917650225083e-05
45,2020-04-06,0.0011091461663543562,0.00173498233009253,0.0010655714542155848,,0.9960903000493375,0.3679947795751584,5.923137638070687e-05
46,2020-04-07,0.0011985513326026667,0.001893691927384117,0.0012240209065519213,,0.9956837358334613,0.3020264150154324,6.583179838482834e-05
47,2020-04-08,0.0012978571318571597,0.0019835962089535474,0.0013952425254951594,,0.9953233041336942,0.3396690947101826,7.126459303166708e-05
48,2020-04-09,0.0013958198571566436,0.002139005595243071,0.0015806506871890395,,0.9948845238604113,0.2166448618504794,7.686375945221192e-05
49,2020-04-10,0.0015019892483118474,0.0021342836618111587,0.001780053523925703,,0.9945836735659513,0.2511869506074088,8.708806118178596e-05
50,2020-04-11,0.001592317021668892,0.0022046226227927525,0.001994623416541681,,0.9942084369389966,0.20589849118457132,9.45899157052604e-05
51,2020-04-12,0.001679789250400872,0.002215633409270756,0.002222097276780094,,0.9938824800635483,-1.1375258713346532,9.978676492757051e-05
52,2020-04-13,0.0017563384159537125,0.0,0.0,,0.0,0.0,0.0001315304993506918
