,date,infected,exposed,removed,recovered,succeptable,beta,rcovered
0,2020-02-22,2.7459516017672946e-07,1.2774644408221766e-06,5.969460003841944e-08,,0.999998388245799,1.795033949054126,0.0
1,2020-02-23,4.178622002689362e-07,1.5878763610219568e-06,9.89224800636665e-08,,0.9999978953389587,4.1428658621855226,0.0
2,2020-02-24,5.850070803765106e-07,3.0921802819901275e-06,1.5861708010208597e-07,,0.9999961641955575,-4.0612400679186145,0.0
3,2020-02-25,9.431746806070272e-07,2.745951601767289e-07,2.421895201558732e-07,,0.999998540040639,9.421351910306289,0.0
4,2020-02-26,8.47663320545556e-07,9.121334885870494e-06,3.769287602425914e-07,,0.9999896540730333,4.114730699475939,5.850070803765106e-07
5,2020-02-27,2.0296164013062614e-06,1.1306157247276643e-05,4.98023520320528e-07,,0.9999861662028311,2.8899559454509274,5.850070803765106e-07
6,2020-02-28,3.354836522159173e-06,1.55564127700121e-05,7.879687205071368e-07,,0.9999803007819873,5.5664543421387735,8.715411605609239e-07
7,2020-02-29,5.09791884328102e-06,3.2008244540600506e-05,1.26723108081559e-06,,0.9999616266055353,2.847884458637753,1.4684871609451183e-06
8,2020-03-01,8.942251085755232e-06,4.1953364907001205e-05,1.995505201284307e-06,,0.999947108878806,5.207218005718783,2.0893110013446806e-06
9,2020-03-02,1.365812448879037e-05,8.252181509311104e-05,3.2729696421064827e-06,,0.999900547090776,-1.5618436415822206,3.474225722236012e-06
10,2020-03-03,2.3495794575121893e-05,4.9403250991795925e-05,5.22413028336225e-06,,0.9999218768241497,0.7389514574576541,3.474225722236012e-06
11,2020-03-04,2.7196859777503897e-05,5.9706538958427164e-05,8.58067236552252e-06,,0.9999045159288985,2.4942805571386977,6.5902838442415065e-06
12,2020-03-05,3.1841099660492934e-05,0.00011900715463659301,1.2465938048023078e-05,,0.999836685807655,-1.0279144046943416,8.822861885678393e-06
13,2020-03-06,4.429339322850723e-05,6.928155280458962e-05,1.701466657095064e-05,,0.999869410387396,0.17199011510902698,1.0900233967015391e-05
14,2020-03-07,4.7863130310804714e-05,6.700121908312201e-05,2.33422941750231e-05,,0.9998617933564311,0.3671533336296364,1.992605749282441e-05
15,2020-03-08,5.0597142992564326e-05,7.500029548827013e-05,3.0179884219423775e-05,,0.9998442226772998,1.7096642909251492,2.547765529639742e-05
16,2020-03-09,5.408330763480801e-05,0.0001507766207770399,3.740804750407582e-05,,0.999757732024084,0.41116867638993126,2.858177449839523e-05
17,2020-03-11,6.789663808369828e-05,0.00015146907813748544,4.513423430904839e-05,,0.9997355000494698,0.7458326817857863,3.532726430273663e-05
18,2020-03-12,7.983555809138216e-05,0.000180456775916142,5.4833754035291e-05,,0.9996848739119572,0.5701341600777948,3.532726430273663e-05
19,2020-03-13,9.421001778063357e-05,0.00020017987176883579,6.623883376263131e-05,,0.9996393712766879,-1.1355906551995323,3.532726430273663e-05
20,2020-03-14,0.00010934856835037674,6.463731292160062e-05,7.969740773129325e-05,,0.9997463167109967,1.1413997813055916,3.532726430273663e-05
21,2020-03-15,0.00010296124614626586,0.00018018218075596524,9.531863178134707e-05,,0.9996215379413165,-0.1948789490934622,5.479964283526905e-05
22,2020-03-16,0.00011399280823336578,0.0001343844836064899,0.00011002738123081362,,0.9996415953269293,0.7814908147190697,5.479964283526905e-05
23,2020-03-17,0.00011690590471524065,0.00020423910457144842,0.00012631206812129445,,0.999552542922592,0.021032403628201565,6.433883992140847e-05
24,2020-03-18,0.00012938207612327033,0.0001775198015942516,0.00014301291165204311,,0.9995500852106305,-0.08870440539666219,6.433883992140847e-05
25,2020-03-19,0.00013625889404769622,0.00014068823337054677,0.00016149606538393886,,0.9995615568071978,0.09085106333156451,6.8171233243875e-05
26,2020-03-20,0.00013689165680810344,0.00013296375212557565,0.0001809616216764669,,0.9995491829693899,0.7125137826832038,8.052801545182783e-05
27,2020-03-21,0.00013633052756774233,0.00021146215117609707,0.0002005175726490531,,0.9994516897486071,0.0821262737188335,9.115365425866649e-05
28,2020-03-22,0.00014706361665465015,0.00019244345160385635,0.0002199933623015877,,0.9994404995694399,0.5495617652946931,9.115365425866649e-05
29,2020-03-23,0.00015354645021882247,0.00024572685159815,0.00024100245039510913,,0.999359724247788,0.4496530924148472,0.00010000039398436025
30,2020-03-24,0.00016671507898729783,0.00027962144549996447,0.00026293765756922664,,0.9992907258179435,0.3611740418654842,0.0001064115940284865
31,2020-03-25,0.00018284455991767878,0.00029984597599298063,0.00028675409742455493,,0.9992305553666648,0.6488738819193763,0.00011491210507395743
32,2020-03-26,0.00019955904792843618,0.00037556260668171254,0.0003128747488413662,,0.9991120035965485,0.5146572616500071,0.00012484528652035042
33,2020-03-27,0.00022470241346461852,0.0004245241176332233,0.0003413831842597142,,0.9990093902846424,0.27633315522095814,0.00013291599644554473
34,2020-03-28,0.0002532483712029906,0.0004259090323541151,0.000373483529040374,,0.9989473590674025,0.16721758684469898,0.00013943464676974013
35,2020-03-29,0.00027791417993886555,0.00040736788958218185,0.0004096618677836584,,0.9989050560626953,0.4794505050360911,0.00014793515781521107
36,2020-03-30,0.0002964075670307679,0.0004822726737103911,0.0004493638934892106,,0.9987719558657696,0.26849399063454077,0.00016608231622689058
37,2020-03-31,0.0003229597251278569,0.000492862495757206,0.0004917078316364631,,0.9986924699474785,0.15881282689710088,0.00017497681163261507
38,2020-04-01,0.0003472315495034782,0.0004736766513048584,0.0005378449352261569,,0.9986412468639655,0.20963903359920552,0.00018473090927889282
