,date,infected,exposed,removed,succeptable,beta
0,2020-02-26,3.224786925786975e-07,1.9109864334185412e-06,1.791548292103875e-07,0.9999975873800447,-2.857154300639298
1,2020-02-27,5.494081429118551e-07,7.16619484052891e-07,2.252231677961025e-07,0.9999985087492053,4.642868336728988
2,2020-02-28,5.732954534732401e-07,3.1650712411593e-06,3.037099668680614e-07,0.9999959579233385,4.351210837930694
3,2020-02-29,9.435487671747076e-07,5.207437966271129e-06,3.8560923546488805e-07,0.9999934634040311,-0.515376166276075
4,2020-03-01,1.552675186490025e-06,3.977239633035048e-06,5.204017816971652e-07,0.9999939496833988,1.0197866777250049
5,2020-03-02,1.8990411896301076e-06,4.992451000739276e-06,7.422123008135707e-07,0.9999923662955088,1.8850110311278858
6,2020-03-03,2.34095643501573e-06,7.858930692669924e-06,1.013503628040559e-06,0.9999887866092443,6.316402716052427
7,2020-03-04,3.1292376835414354e-06,2.152248520905541e-05,1.3479256414776012e-06,0.9999740003514659,0.9673087756415328
8,2020-03-05,5.7568418452937855e-06,2.1474707912551178e-05,1.79495914923528e-06,0.9999709734910929,0.06609457617029747
9,2020-03-06,8.002249038063975e-06,1.8787380541660813e-05,2.6173643047284143e-06,0.9999705930061156,1.698131987704415
10,2020-03-07,9.542980569273309e-06,2.9691947176768158e-05,3.7605415955591197e-06,0.9999570045306584,-0.17379719965203655
11,2020-03-08,1.24214014919202e-05,2.3791772689510665e-05,5.1238231707437965e-06,0.9999586630026478,1.380415038175292
12,2020-03-09,1.4045738610094382e-05,3.753893204040996e-05,6.8983073236750404e-06,0.9999415170220258,1.6327494183213906
13,2020-03-10,1.7401905743968974e-05,5.510806317127264e-05,8.904839404297294e-06,0.9999185851916804,-0.5881462489493098
14,2020-03-11,2.2788494275561292e-05,3.700145827254936e-05,1.139082345316347e-05,0.9999288192239987,5.5567797838058794
15,2020-03-12,2.4818915673279017e-05,0.00015833717157439639,1.4646319379887329e-05,0.9998021975933724,-0.6344604174340561
16,2020-03-13,4.389293315654494e-05,0.00011997409337571639,1.819187521622495e-05,0.9998179410982515,1.2097444828477522
17,2020-03-14,5.476165946197512e-05,0.00015592452085230196,2.446228796816949e-05,0.9997648515317176,1.07855268522495
18,2020-03-15,6.921348235161304e-05,0.0001926990577842682,3.228537435392887e-05,0.9997058020855102,1.2666124744384475
19,2020-03-16,8.685426120119586e-05,0.0002528115172836742,4.2173004802233255e-05,0.9996181612167129,1.7338666365983524
20,2020-03-17,0.00011056241693337048,0.0003672318255848609,5.458074399465249e-05,0.9994676250134871,0.7483109573841727
21,2020-03-18,0.00014722943864509645,0.0003974612106626571,7.0375359190503e-05,0.9993849339915017,1.501045655075252
22,2020-03-19,0.00018297679890020912,0.0005615432752435149,9.140811510702554e-05,0.9991640718107493,-0.2545499853134624
23,2020-03-20,0.00023705767001118476,0.00043478508091046,0.00011754763166751272,0.9992106096174108,0.4855923001766877
24,2020-03-21,0.0002653044147500225,0.0004876954984676004,0.00015141297923230055,0.9990955871075501,0.8630816311803033
25,2020-03-22,0.00029707453779666455,0.000646797057793142,0.00018931357201024452,0.9988668148323999,0.4084667437418486
26,2020-03-23,0.0003470348478358013,0.0006756051331779371,0.00023175274925626264,0.99874560726973,0.5120635788652791
27,2020-03-24,0.0003939734130889228,0.0007565712063532596,0.0002813291065135417,0.9985681262740442,0.8905098320037936
28,2020-03-25,0.0004457730460412862,0.0009988245568652635,0.000337610966387186,0.9982177914307062,0.5579660926043548
29,2020-03-26,0.0005247803257230671,0.001104418439788469,0.00040129276642550605,0.997969508468063,0.44197006664381633
30,2020-03-27,0.0006075856877841082,0.0011781107837573238,0.00047626130941732625,0.9977380422190413,0.07776946117754187
31,2020-03-28,0.0006890891914195539,0.0010569541419298333,0.0005630591780171006,0.9976908974886335,0.34349421795882795
32,2020-03-29,0.0007416412746546008,0.0011421124366873823,0.0006615003926357238,0.9974547458960223,0.31292638046357807
33,2020-03-30,0.0007988513834491179,0.0012104420996677783,0.0007674490402090562,0.9972232574766741,0.410619116536405
34,2020-03-31,0.0008576499983959671,0.0013646347847355886,0.0008815705522944468,0.996896144664574,0.3966226796019121
35,2020-04-01,0.0009300763240180864,0.0015087947757072122,0.0010040918581152994,0.9965570370421594,0.27150129351384544
36,2020-04-02,0.0010127503058710398,0.0015449003990523878,0.0011369597715355513,0.996305389523541,0.1754176168770108
37,2020-04-03,0.0010887716717326477,0.0015011984446570135,0.0012816382419813704,0.9961283916416289,0.18252849511333594
38,2020-04-04,0.0011476897232323038,0.0014847041813020611,0.0014371768966900812,0.9959304291987755,0.17062954891848958
39,2020-04-05,0.0011958345976687752,0.0014676366326935302,0.0016011324074818784,0.9957353963621558,0.2815687131694781
40,2020-04-06,0.0012346634209863066,0.0015932481420632583,0.0017719657506010467,0.9954001226863494,0.31831087316674705
41,2020-04-07,0.0012858897584851967,0.0017568405008089247,0.0019483460629328875,0.9950089236777729,0.1998625801050152
42,2020-04-08,0.0013531683686813375,0.0017615820694183194,0.0021320444161608072,0.9947532051457395,0.174710275163521
43,2020-04-09,0.0014115131247275205,0.0017450997503038871,0.002325353989805517,0.9945180331351631,0.13691436252183914
44,2020-04-10,0.0014591683092974835,0.0016879970296489913,0.0025269985202647166,0.9943258361407888,0.20077732457102546
45,2020-04-11,0.0014918580938007389,0.0017381603993014848,0.0027354509274260274,0.9940345305794718,-1.0046485180550806
46,2020-04-12,0.001527044102257659,0.0,0.0,0.0,0.0
