,date,infected,exposed,recovered,succeptable,beta
0,2020-02-28,6.844787282727468e-07,2.6309670582867e-06,2.1389960258523338e-08,0.9999966631642532,-3.2946568374815515
1,2020-02-29,9.625482116335501e-07,6.8020132016754116e-06,1.5889671012785743e-07,0.9999920765418766,-6.057197060619989
2,2020-03-01,1.7967566617159604e-06,7.187032037139214e-06,4.155759765506144e-07,0.9999906006353246,-3.428606798157195
3,2020-03-02,2.5667952310228003e-06,9.304639450301872e-06,7.822606428688386e-07,0.9999873463046758,-3.107184942374203
4,2020-03-03,3.5293434426563507e-06,1.206394612040984e-05,1.2864520590563969e-06,0.9999831202583779,-2.9299221472403274
5,2020-03-04,4.748571177392181e-06,1.0288576424354971e-05,1.9648186917451115e-06,0.9999829980337065,-1.857175742307205
6,2020-03-05,5.539999706957544e-06,2.6651911594031966e-05,2.7562464298819457e-06,0.9999650518422691,-4.123700192948665
7,2020-03-06,8.555984103409335e-06,2.352897125736282e-05,3.978528650942693e-06,0.9999639365159882,-2.357229759919509
8,2020-03-07,1.0694980129261668e-05,3.65982479056012e-05,5.506381427268627e-06,0.9999472003905379,-2.93330029911265
9,2020-03-08,1.4395443253986206e-05,7.428739186980017e-05,7.5628712642033345e-06,0.999903754293612,-4.423694764603394
10,2020-03-09,2.2951427357395543e-05,0.00011608340745498625,1.084164332219879e-05,0.9998501235218654,-4.335895695005919
11,2020-03-10,3.625598263819706e-05,0.00012339876787420635,1.6021064233943706e-05,0.9998243241852537,-2.9178349877314327
12,2020-03-11,4.870493950865764e-05,4.870493950865764e-05,2.297890577733201e-05,0.9998796112152053,-0.8572462028286283
13,2020-03-12,4.870493950865764e-05,0.0004911567099079833,2.9936747320720314e-05,0.9994302016032627,-8.64864133111712
14,2020-03-13,0.0001119122720725941,0.00028544919318691504,4.592419877219489e-05,0.9995567143359683,-2.18724256429088
15,2020-03-14,0.00013670323601222266,0.0003473731652683482,6.545321295919299e-05,0.9994504703857602,-2.1792621539773376
16,2020-03-15,0.000166798910095965,0.0004878197546767278,8.928160485877225e-05,0.9992560997303686,-2.508664878451155
17,2020-03-16,0.00021265898489023903,0.00048307113289063877,0.00011966142946323713,0.9991846084527559,-1.948654733135074
18,2020-03-17,0.00025128925311713215,0.0005750052353856067,0.00015555985829579128,0.9990181456532015,-1.9632598703427273
19,2020-03-18,0.0002975343471960596,0.0009043895165457945,0.00019806472253317876,0.998600011413725,-2.6090363379187327
20,2020-03-19,0.0003842278561238547,0.0007506168517810966,0.0002529543613754643,0.9986122009307196,-1.6768178081228275
21,2020-03-20,0.0004365690888764613,0.0011798281711987127,0.0003153213117050889,0.9980682814282197,-2.320912717079748
22,2020-03-21,0.0005427488515997712,0.0010262266068009293,0.00039285678439807744,0.9980381677572012,-1.623867124987968
23,2020-03-22,0.000611817033274543,0.0015900022840423247,0.00048025913032057884,0.9973179215523625,-2.2335508480730426
24,2020-03-23,0.000751557643643476,0.0014626248035847272,0.000587624400618555,0.9971981931521532,-1.6727939063003872
25,2020-03-24,0.0008531385649112033,0.002295037227836924,0.0007095012165860748,0.9961423229906659,-2.314739117608267
26,2020-03-25,0.001059123882200783,0.0022975396497042764,0.0008608044770256321,0.9957825319910694,-1.8672610278583004
27,2020-03-26,0.0012360402434990296,0.0024238473144221604,0.001037381478091173,0.9953027309639877,-1.6887708926241427
28,2020-03-27,0.0014057267982298953,0.0025310965127210384,0.001238199391305901,0.9948249772977432,-1.5513664082248149
29,2020-03-28,0.0015664937395329565,0.00259588660636726,0.0014619839874543607,0.9943756356666454,-1.4284329586345097
30,2020-03-29,0.0017135497163103047,0.0028883302884094952,0.001706776559277302,0.9936913434360028,-1.453958200790848
31,2020-03-30,0.0018813753444986787,0.003074273231054153,0.0019755441968663497,0.9930688072275808,-1.410395641730858
32,2020-03-31,0.002051789157878334,0.0032788254551448233,0.0022686566405933748,0.9924007287463835,-1.3802309945841595
33,2020-04-01,0.002227079882196933,0.0034169831713216164,0.002586810591324382,0.991769126355157,-1.3260189884871505
34,2020-04-02,0.002397065896371418,0.003465238799934459,0.0029292482340823136,0.9912084470696119,-1.2500905831598432
35,2020-04-03,0.0025496618728557234,0.003593129347614743,0.003293485280252864,0.9905637234992767,-1.2194419340091047
36,2020-04-04,0.0026987285058973727,0.0035189487421909424,0.003679017538419845,0.9901033052134919,-1.1288247342526188
37,2020-04-05,0.002815902708193563,0.003568894232165886,0.004081288951604253,0.9895339141080363,-1.097838940885504
38,2020-04-06,0.002923472818333677,0.003712100051732409,0.004498927508012947,0.9888654996219209,-1.1006181505282455
39,2020-04-07,0.0030361337390153197,0.003976137872540518,0.004932660465567458,0.9880550679228767,-1.1360898240345798
40,2020-04-08,0.003170419909518329,0.0039193687269590835,0.005385577142581518,0.987524634220941,-1.0730122524083872
41,2020-04-09,0.003277412490731463,0.004033698071877654,0.005853778458769943,0.986835110978621,-1.0690080428758924
42,2020-04-10,0.003385453179997264,0.004097268989296213,0.0063374141437048115,0.9861798636870017,-1.0519008761014452
43,2020-04-11,0.003487141051066284,0.004056713482402675,0.006835576652836988,0.9856205688136941,-1.011692069296978
44,2020-04-12,0.003568508459889707,0.0,0.0,0.0,0.0
